iter	RMSE
1667	29.0222672
1668	29.02102257
1669	29.01968482
1670	29.01882165
1671	29.01774385
1672	29.0142067
1673	29.01326423
1674	29.01104497
1675	29.0092369
1676	29.00604961
1677	29.0049841
1678	29.00400478
1679	29.00130875
1680	29.00012951
1681	28.9990808
1682	28.99769845
1683	28.99636399
1684	28.99539943
1685	28.99461191
1686	28.99359185
1687	28.99236661
1688	28.99134173
1689	28.99038624
1690	28.98960431
1691	28.98796464
1692	28.98642255
1693	28.98490597
1694	28.98314993
1695	28.98156133
1696	28.9805795
1697	28.97980227
1698	28.97860338
1699	28.97766151
1700	28.97672866
1701	28.9757406
1702	28.97260541
1703	28.97105516
1704	28.9692964
1705	28.96831475
1706	28.96648738
1707	28.96495072
1708	28.96379411
1709	28.96185609
1710	28.96032839
1711	28.9571982
1712	28.95623998
1713	28.95494803
1714	28.95309865
1715	28.95232557
1716	28.95160738
1717	28.94973321
1718	28.94780552
1719	28.94613238
1720	28.94514597
1721	28.94419769
1722	28.94312145
1723	28.94139641
1724	28.93978446
1725	28.93888768
1726	28.93673252
1727	28.93520552
1728	28.9344397
1729	28.93347499
1730	28.93195522
1731	28.93073524
1732	28.9276652
1733	28.92690461
1734	28.92540117
1735	28.92405753
1736	28.92316251
1737	28.92181506
1738	28.92105931
1739	28.91957269
1740	28.91827635
1741	28.91657281
1742	28.91540219
1743	28.91328262
1744	28.91197514
1745	28.91102348
1746	28.90794222
1747	28.90719073
1748	28.90506318
1749	28.90336799
1750	28.90242857
1751	28.90138858
1752	28.90064182
1753	28.89803483
1754	28.89648768
1755	28.89502486
1756	28.89336306
1757	28.89211398
1758	28.89120938
1759	28.88957569
1760	28.88748551
1761	28.88617574
1762	28.88466746
1763	28.88360276
1764	28.88199375
1765	28.88125094
1766	28.87976916
1767	28.87883143
1768	28.87809372
1769	28.87654065
1770	28.87507579
1771	28.87418212
1772	28.87268559
1773	28.87148436
1774	28.87055735
1775	28.86938891
1776	28.86792225
1777	28.86587937
1778	28.86462086
1779	28.863267
1780	28.8625335
1781	28.86140243
1782	28.86067372
1783	28.85935622
1784	28.85819807
1785	28.85670779
1786	28.85509564
1787	28.85421467
1788	28.85276148
1789	28.85203899
1790	28.84825514
1791	28.8452363
1792	28.84398262
1793	28.84276139
1794	28.84208412
1795	28.84001551
1796	28.83747203
1797	28.83658991
1798	28.83587155
1799	28.83435868
1800	28.83314783
1801	28.83176548
1802	28.83032565
1803	28.82734581
1804	28.82643988
1805	28.8255688
1806	28.8241897
1807	28.82284212
1808	28.81990457
1809	28.81870111
1810	28.81798725
1811	28.81655567
1812	28.81522312
1813	28.81232718
1814	28.8109289
1815	28.80909799
1816	28.80755411
1817	28.80706303
1818	28.80559545
1819	28.80440985
1820	28.80260387
1821	28.80089024
1822	28.80002112
1823	28.79936493
1824	28.79777559
1825	28.7965543
1826	28.79537684
1827	28.79466913
1828	28.79358311
1829	28.79211991
1830	28.79089578
1831	28.78974543
1832	28.78907824
1833	28.7876738
1834	28.78611109
1835	28.78430104
1836	28.78353736
1837	28.78264958
1838	28.78158024
1839	28.77874084
1840	28.77760848
1841	28.7769073
1842	28.77550708
1843	28.7744126
1844	28.77261834
1845	28.76983138
1846	28.76913554
1847	28.76735712
1848	28.76671325
1849	28.76562207
1850	28.76487315
1851	28.76366105
1852	28.76280816
1853	28.76174641
1854	28.76109112
1855	28.76040304
1856	28.75900003
1857	28.75768926
1858	28.75646399
1859	28.75463302
1860	28.75286973
1861	28.75148472
1862	28.75061454
1863	28.74934735
1864	28.74776352
1865	28.74626182
1866	28.74561255
1867	28.74420479
1868	28.74352213
1869	28.74077276
1870	28.73943296
1871	28.73819652
1872	28.73662674
1873	28.73588088
1874	28.73502152
1875	28.73385419
1876	28.73327154
1877	28.7318171
1878	28.73077341
1879	28.73009657
1880	28.72893233
1881	28.7262248
1882	28.72494734
1883	28.7237295
1884	28.72305663
1885	28.72176358
1886	28.72025874
1887	28.71901191
1888	28.71752518
1889	28.71592534
1890	28.71507563
1891	28.71379363
1892	28.71111878
1893	28.70938257
1894	28.70814299
1895	28.70667582
1896	28.70549998
1897	28.70444323
1898	28.70341441
1899	28.70227587
1900	28.70070847
1901	28.69806641
1902	28.69739747
1903	28.69597478
1904	28.69425449
1905	28.69305011
1906	28.69241133
1907	28.69113681
1908	28.68999995
1909	28.68933593
1910	28.68817203
1911	28.68733544
1912	28.68612008
1913	28.68554933
1914	28.68431848
1915	28.68261155
1916	28.68195365
1917	28.68026088
1918	28.67938625
1919	28.67796393
1920	28.67651124
1921	28.67519094
1922	28.67391994
1923	28.67282521
1924	28.67022235
1925	28.66939466
1926	28.66874044
1927	28.6675253
1928	28.66632103
1929	28.66335837
1930	28.66254014
1931	28.66189069
1932	28.65894967
1933	28.65769946
1934	28.65576238
1935	28.65480977
1936	28.65370221
1937	28.65238327
1938	28.64611753
1939	28.64488621
1940	28.6435933
1941	28.64233786
1942	28.64159992
1943	28.64021664
1944	28.63957148
1945	28.63827234
1946	28.63734029
1947	28.63611441
1948	28.63443598
1949	28.6338764
1950	28.63272493
1951	28.63142051
1952	28.6298188
1953	28.62917901
1954	28.62658583
1955	28.6249209
1956	28.62339442
1957	28.62194596
1958	28.62132067
1959	28.61876463
1960	28.61701076
1961	28.61590803
1962	28.6151022
1963	28.61387658
1964	28.6127633
1965	28.6120758
1966	28.61042353
1967	28.60931665
1968	28.60867967
1969	28.60663799
1970	28.60583609
1971	28.60457761
1972	28.60354991
1973	28.60237769
1974	28.6009735
1975	28.59991818
1976	28.59928637
1977	28.59812168
1978	28.59687296
1979	28.59575762
1980	28.59431428
1981	28.5929931
1982	28.59161369
1983	28.59098649
1984	28.59039191
1985	28.58786033
1986	28.58622621
1987	28.58484679
1988	28.58377806
1989	28.58128028
1990	28.58011934
1991	28.57906556
1992	28.57722161
1993	28.57610782
1994	28.57548391
1995	28.57441398
1996	28.57362814
1997	28.57247746
1998	28.57123418
1999	28.57016545
2000	28.56891008
2001	28.56742765
2002	28.566374
2003	28.56464602
2004	28.56217206
2005	28.56162486
2006	28.56044469
2007	28.55938315
2008	28.55761287
2009	28.55699482
2010	28.55604832
2011	28.55360517
2012	28.55250434
2013	28.55127656
2014	28.54988839
2015	28.54928052
2016	28.54861549
2017	28.54784202
2018	28.54496445
2019	28.54344139
2020	28.54221948
2021	28.54115229
2022	28.53873915
2023	28.53812784
2024	28.5364608
2025	28.53479093
2026	28.53193583
2027	28.53071905
2028	28.52957732
2029	28.52881248
2030	28.52764449
2031	28.52525597
2032	28.52391626
2033	28.52213523
2034	28.52098957
2035	28.51996659
2036	28.51935934
2037	28.5182098
2038	28.51659455
2039	28.51546234
2040	28.51310092
2041	28.51113305
2042	28.50969006
2043	28.50831064
2044	28.50777425
2045	28.5067532
2046	28.505258
2047	28.50389397
2048	28.50260079
2049	28.5019989
2050	28.50142162
2051	28.49908336
2052	28.49832449
2053	28.49712909
2054	28.4957667
2055	28.49465181
2056	28.49363809
2057	28.49289344
2058	28.49193217
2059	28.49022512
2060	28.48855117
2061	28.48795379
2062	28.48715627
2063	28.48656225
2064	28.48556213
2065	28.48440917
2066	28.48329213
2067	28.48254302
2068	28.48098112
2069	28.4798364
2070	28.47883699
2071	28.47772211
2072	28.47658402
2073	28.47556568
2074	28.47444259
2075	28.47385314
2076	28.4727441
2077	28.47115692
2078	28.47044035
2079	28.4695279
2080	28.46825006
2081	28.46766429
2082	28.46707915
2083	28.46606178
2084	28.46368562
2085	28.46271404
2086	28.46138489
2087	28.46012932
2088	28.45939757
2089	28.45845637
2090	28.4571398
2091	28.45655842
2092	28.45597577
2093	28.453676
2094	28.45257387
2095	28.45030403
2096	28.44956865
2097	28.44839263
2098	28.44781453
2099	28.44618531
2100	28.44394877
2101	28.4423501
2102	28.44014529
2103	28.43903981
2104	28.4371259
2105	28.43535978
2106	28.43410998
2107	28.43220981
2108	28.4311786
2109	28.43007913
2110	28.42894188
2111	28.42836766
2112	28.42738303
2113	28.42618348
2114	28.42400746
2115	28.4232798
2116	28.42094391
2117	28.42003965
2118	28.41815853
2119	28.41641029
2120	28.41506232
2121	28.41390596
2122	28.41289776
2123	28.41165703
2124	28.41048377
2125	28.40991372
2126	28.40893211
2127	28.40770228
2128	28.40658107
2129	28.40545697
2130	28.40488984
2131	28.40424692
2132	28.40353119
2133	28.40256445
2134	28.40148876
2135	28.39918309
2136	28.39703296
2137	28.39647029
2138	28.39583317
2139	28.39456565
2140	28.39341013
2141	28.3881531
2142	28.38729237
2143	28.3851597
2144	28.38344532
2145	28.38268272
2146	28.38082124
2147	28.3796975
2148	28.37862268
2149	28.37764208
2150	28.3753532
2151	28.37426834
2152	28.36910167
2153	28.36854068
2154	28.36767354
2155	28.36696698
2156	28.36601024
2157	28.36540663
2158	28.36446801
2159	28.36278082
2160	28.36208247
2161	28.3615289
2162	28.36054067
2163	28.3595441
2164	28.3584741
2165	28.35620026
2166	28.35482741
2167	28.35387494
2168	28.3528147
2169	28.35226421
2170	28.35133739
2171	28.35019709
2172	28.34909444
2173	28.34758818
2174	28.34546379
2175	28.34477306
2176	28.34310476
2177	28.34217864
2178	28.34167442
2179	28.34056128
2180	28.33960583
2181	28.33906073
2182	28.33812181
2183	28.3366431
2184	28.33571526
2185	28.33464296
2186	28.33350825
2187	28.332013
2188	28.33132409
2189	28.33008625
2190	28.3241737
2191	28.32334679
2192	28.3228056
2193	28.32159649
2194	28.32027981
2195	28.31816632
2196	28.31711677
2197	28.31623218
2198	28.31503207
2199	28.31392247
2200	28.31168115
2201	28.31045913
2202	28.30992092
2203	28.30489876
2204	28.2999504
2205	28.29783735
2206	28.29213837
2207	28.29103735
2208	28.28999998
2209	28.28890911
2210	28.28819867
2211	28.2861033
2212	28.28497378
2213	28.28402034
2214	28.28305269
2215	28.28081955
2216	28.28028404
2217	28.27910574
2218	28.27704271
2219	28.27579405
2220	28.27491653
2221	28.27421401
2222	28.27217849
2223	28.27101423
2224	28.26998432
2225	28.26855754
2226	28.2674656
2227	28.26644162
2228	28.26562816
2229	28.26509567
2230	28.26392663
2231	28.26272416
2232	28.26176483
2233	28.26078139
2234	28.26005064
2235	28.25925828
2236	28.25832846
2237	28.25567561
2238	28.25443159
2239	28.24959934
2240	28.2480232
2241	28.24680302
2242	28.2447745
2243	28.2442447
2244	28.24342567
2245	28.2422796
2246	28.24136077
2247	28.24082517
2248	28.23977233
2249	28.23870576
2250	28.23818047
2251	28.2371587
2252	28.23619186
2253	28.2351529
2254	28.23438724
2255	28.23348454
2256	28.232791
2257	28.23175411
2258	28.23070257
2259	28.2296037
2260	28.22908189
2261	28.22811344
2262	28.22743625
2263	28.22635434
2264	28.22534184
2265	28.22354354
2266	28.22265777
2267	28.2215513
2268	28.22052925
2269	28.2194325
2270	28.2189461
2271	28.21794041
2272	28.21697378
2273	28.21645671
2274	28.21494966
2275	28.21016413
2276	28.2095126
2277	28.20834111
2278	28.20678756
2279	28.20595692
2280	28.20492972
2281	28.20344751
2282	28.20244847
2283	28.20143108
2284	28.20078608
2285	28.19877301
2286	28.19825733
2287	28.19353144
2288	28.19275713
2289	28.19076245
2290	28.18973163
2291	28.18713976
2292	28.18625042
2293	28.18406958
2294	28.18318997
2295	28.1826779
2296	28.18201415
2297	28.18074677
2298	28.18010693
2299	28.17923545
2300	28.17821303
2301	28.17770448
2302	28.17684977
2303	28.17218759
2304	28.17152351
2305	28.16953915
2306	28.16758294
2307	28.16612302
2308	28.16548656
2309	28.16433007
2310	28.16378171
2311	28.16231251
2312	28.16110482
2313	28.15894623
2314	28.1580076
2315	28.15735611
2316	28.15685263
2317	28.15470966
2318	28.15373329
2319	28.15160584
2320	28.15053927
2321	28.14954768
2322	28.14856876
2323	28.14762843
2324	28.1467513
2325	28.14578122
2326	28.1451151
2327	28.14317863
2328	28.14233491
2329	28.1408626
2330	28.1387912
2331	28.137867
2332	28.1368774
2333	28.13587392
2334	28.13493271
2335	28.13407898
2336	28.13357865
2337	28.1323562
2338	28.13130706
2339	28.13027847
2340	28.12912589
2341	28.12449597
2342	28.12367818
2343	28.12274816
2344	28.12227627
2345	28.12178027
2346	28.11985418
2347	28.11919514
2348	28.11842456
2349	28.11738593
2350	28.11640952
2351	28.11591638
2352	28.11521995
2353	28.11331659
2354	28.11267528
2355	28.11079837
2356	28.11004237
2357	28.1087426
2358	28.10809113
2359	28.10695687
2360	28.10594715
2361	28.10445469
2362	28.10396476
2363	28.10211022
2364	28.10057837
2365	28.0995464
2366	28.09857091
2367	28.0939751
2368	28.0922615
2369	28.0914452
2370	28.09057971
2371	28.08957045
2372	28.08859796
2373	28.08811113
2374	28.08601666
2375	28.08493576
2376	28.08429136
2377	28.08336864
2378	28.08190198
2379	28.08099955
2380	28.0797775
2381	28.07870779
2382	28.07787266
2383	28.07602816
2384	28.07502368
2385	28.07432241
2386	28.07385988
2387	28.07216311
2388	28.07125888
2389	28.07026838
2390	28.06978564
2391	28.0688324
2392	28.06742059
2393	28.06511246
2394	28.06384708
2395	28.06155691
2396	28.06074218
2397	28.0598625
2398	28.05865396
2399	28.05804984
2400	28.0572047
2401	28.05632866
2402	28.05541914
2403	28.05472057
2404	28.05289926
2405	28.05181239
2406	28.051374
2407	28.05063
2408	28.04789507
2409	28.04729726
2410	28.04633026
2411	28.0453975
2412	28.04456201
2413	28.04003593
2414	28.0391636
2415	28.0347036
2416	28.03331958
2417	28.03248144
2418	28.03200335
2419	28.03056005
2420	28.02998844
2421	28.02817031
2422	28.02699447
2423	28.02555791
2424	28.02463977
2425	28.02374885
2426	28.02281794
2427	28.02218968
2428	28.02133083
2429	28.02051984
2430	28.01965424
2431	28.01874084
2432	28.01781685
2433	28.01614251
2434	28.0136619
2435	28.01294764
2436	28.01200262
2437	28.01122686
2438	28.0094265
2439	28.00899237
2440	28.00853843
2441	28.00786404
2442	28.00588136
2443	28.00507392
2444	28.00392226
2445	28.00349143
2446	28.00287006
2447	28.00195792
2448	27.99970698
2449	27.99889541
2450	27.99771726
2451	27.99664127
2452	27.99568155
2453	27.9947903
2454	27.99417336
2455	27.99327358
2456	27.99282515
2457	27.9923975
2458	27.99016789
2459	27.98912688
2460	27.98835402
2461	27.98752884
2462	27.98673528
2463	27.98595353
2464	27.98533916
2465	27.98458047
2466	27.98355475
2467	27.98219203
2468	27.98039995
2469	27.97906071
2470	27.97847186
2471	27.97723453
2472	27.97551367
2473	27.97512519
2474	27.9739017
2475	27.97256066
2476	27.97211607
2477	27.97123035
2478	27.97056419
2479	27.97014008
2480	27.9691823
2481	27.96842621
2482	27.96781877
2483	27.96688161
2484	27.96600674
2485	27.96425748
2486	27.96298745
2487	27.96126234
2488	27.96031919
2489	27.95954449
2490	27.95874488
2491	27.95830374
2492	27.95732543
2493	27.95555858
2494	27.95513713
2495	27.95447442
2496	27.95372221
2497	27.95198001
2498	27.95115341
2499	27.95013752
2500	27.94933174
2501	27.94802052
2502	27.94720038
2503	27.94658653
2504	27.94632229
2505	27.94557016
2506	27.94491343
2507	27.94404835
2508	27.94361129
2509	27.94301092
2510	27.93860289
2511	27.93425904
2512	27.93399559
2513	27.93180437
2514	27.93079976
2515	27.9300458
2516	27.92939292
2517	27.92850243
2518	27.92783245
2519	27.92701589
2520	27.92625614
2521	27.92583989
2522	27.92389823
2523	27.92346307
2524	27.91919355
2525	27.91839821
2526	27.91764466
2527	27.91589225
2528	27.91497445
2529	27.9137711
2530	27.91297455
2531	27.91209965
2532	27.91037541
2533	27.90958762
2534	27.90894136
2535	27.90808212
2536	27.90763315
2537	27.90684364
2538	27.90643005
2539	27.90575545
2540	27.90532392
2541	27.90473141
2542	27.90447118
2543	27.90361962
2544	27.90194124
2545	27.89931257
2546	27.89770522
2547	27.89729584
2548	27.89654281
2549	27.89563199
2550	27.89520447
2551	27.89466673
2552	27.89206936
2553	27.89036927
2554	27.88938294
2555	27.88770587
2556	27.88684107
2557	27.88620065
2558	27.88461
2559	27.88420355
2560	27.88288118
2561	27.88156904
2562	27.88089101
2563	27.88004975
2564	27.8791851
2565	27.87859898
2566	27.87725068
2567	27.87651807
2568	27.87575274
2569	27.87532892
2570	27.87459292
2571	27.87374861
2572	27.87299168
2573	27.87247645
2574	27.87207287
2575	27.87126313
2576	27.87062631
2577	27.86969504
2578	27.86917606
2579	27.86834765
2580	27.86753102
2581	27.8669514
2582	27.86625485
2583	27.8656222
2584	27.8652023
2585	27.86431199
2586	27.86343715
2587	27.86178161
2588	27.86138095
2589	27.86055858
2590	27.85925647
2591	27.85769266
2592	27.85682179
2593	27.85253952
2594	27.85162184
2595	27.85082146
2596	27.85042366
2597	27.84967319
2598	27.8488857
2599	27.84825794
2600	27.84784125
2601	27.84600271
2602	27.8454296
2603	27.84378907
2604	27.84293446
2605	27.84106254
2606	27.84032284
2607	27.8396986
2608	27.83930359
2609	27.83866151
2610	27.83775009
2611	27.83706184
2612	27.83625286
2613	27.83546118
2614	27.83504803
2615	27.83433934
2616	27.83355189
2617	27.83298521
2618	27.83219112
2619	27.83157039
2620	27.83117823
2621	27.83040838
2622	27.8297896
2623	27.82917501
2624	27.8284344
2625	27.8277833
2626	27.82660904
2627	27.82581145
2628	27.82495037
2629	27.82241142
2630	27.82148442
2631	27.82072891
2632	27.82006166
2633	27.81931508
2634	27.81875547
2635	27.81834631
2636	27.81795689
2637	27.81711114
2638	27.8165707
2639	27.81572921
2640	27.81469078
2641	27.81405832
2642	27.81244496
2643	27.81154383
2644	27.81103127
2645	27.81033297
2646	27.80952034
2647	27.80913383
2648	27.8084276
2649	27.80674183
2650	27.80608041
2651	27.80557292
2652	27.8049633
2653	27.80394089
2654	27.80320048
2655	27.80245862
2656	27.80157649
2657	27.80097085
2658	27.79992261
2659	27.79922057
2660	27.79866894
2661	27.79782575
2662	27.79744182
2663	27.79683994
2664	27.79633888
2665	27.79593839
2666	27.79520674
2667	27.79457092
2668	27.7932696
2669	27.79221404
2670	27.79150005
2671	27.79095808
2672	27.79031257
2673	27.78993137
2674	27.78901847
2675	27.78764634
2676	27.7872682
2677	27.78661968
2678	27.78619333
2679	27.78515031
2680	27.78389029
2681	27.78346193
2682	27.78306799
2683	27.78208128
2684	27.78078323
2685	27.77940972
2686	27.77780283
2687	27.77731402
2688	27.77650221
2689	27.77226616
2690	27.77184756
2691	27.77145861
2692	27.77108687
2693	27.77000413
2694	27.76940818
2695	27.76902161
2696	27.76772523
2697	27.76731452
2698	27.76681173
2699	27.76633646
2700	27.76586534
2701	27.76545146
2702	27.7650844
2703	27.76468602
2704	27.763974
2705	27.76332331
2706	27.76250531
2707	27.76091063
2708	27.76054839
2709	27.76015559
2710	27.7597467
2711	27.75923639
2712	27.75674522
2713	27.75634031
2714	27.75596666
2715	27.75514722
2716	27.75478953
2717	27.75398087
2718	27.753626
2719	27.7523844
2720	27.75203226
2721	27.7507406
2722	27.75028267
2723	27.74993329
2724	27.74943248
2725	27.74778193
2726	27.74701092
2727	27.746244
2728	27.74589724
2729	27.74549772
2730	27.74475953
2731	27.74441548
2732	27.74407419
2733	27.74362254
2734	27.74328396
2735	27.74291894
2736	27.74258483
2737	27.7422534
2738	27.74189499
2739	27.74156794
2740	27.74121401
2741	27.74045213
2742	27.7401012
2743	27.73975294
2744	27.73940765
2745	27.73904397
2746	27.73870269
2747	27.73834223
2748	27.73798391
2749	27.73762668
2750	27.7372918
2751	27.73656753
2752	27.73621341
2753	27.73586139
2754	27.73551043
2755	27.73518175
2756	27.73483387
2757	27.73450901
2758	27.7341642
2759	27.73382069
2760	27.73291944
2761	27.73222264
2762	27.73153037
2763	27.73072133
2764	27.7303795
2765	27.72974448
2766	27.72942556
2767	27.72908671
2768	27.72821015
2769	27.72787256
2770	27.72714408
2771	27.72680819
2772	27.72649517
2773	27.72616221
2774	27.72518942
2775	27.72448517
2776	27.72415334
2777	27.72379843
2778	27.72346972
2779	27.72314222
2780	27.72283794
2781	27.72207155
2782	27.7210603
2783	27.72026323
2784	27.7189781
2785	27.71865328
2786	27.71833008
2787	27.7170578
2788	27.71633863
2789	27.71601647
2790	27.71526343
2791	27.71491329
2792	27.71410303
2793	27.71314022
2794	27.71192498
2795	27.71067706
2796	27.70977076
2797	27.70945101
2798	27.7088304
2799	27.70724674
2800	27.7030741
2801	27.70275559
2802	27.7024093
2803	27.70173754
2804	27.70136216
2805	27.69979198
2806	27.69906034
2807	27.69859498
2808	27.69781809
2809	27.69718209
2810	27.69656653
2811	27.69570649
2812	27.69507217
2813	27.69438987
2814	27.69370067
2815	27.69311839
2816	27.6910067
2817	27.69021139
2818	27.68945393
2819	27.68879441
2820	27.68769327
2821	27.68704583
2822	27.68292998
2823	27.68194504
2824	27.68129769
2825	27.67901238
2826	27.6780397
2827	27.67734613
2828	27.67577826
2829	27.67512038
2830	27.67454292
2831	27.67357053
2832	27.67282576
2833	27.6687732
2834	27.6679083
2835	27.66719863
2836	27.66660171
2837	27.66588739
2838	27.66557087
2839	27.66349998
2840	27.66310547
2841	27.66235383
2842	27.66141812
2843	27.66085886
2844	27.6600817
2845	27.65976683
2846	27.65919221
2847	27.65801371
2848	27.65647138
2849	27.65584687
2850	27.65514899
2851	27.65440276
2852	27.65364275
2853	27.65253329
2854	27.65182279
2855	27.65115606
2856	27.65052075
2857	27.64873233
2858	27.6483651
2859	27.64779532
2860	27.64717654
2861	27.64632194
2862	27.64569034
2863	27.64484206
2864	27.64427582
2865	27.64355199
2866	27.64199548
2867	27.6412216
2868	27.64030109
2869	27.63963346
2870	27.63817124
2871	27.63762102
2872	27.63696779
2873	27.63642339
2874	27.63568487
2875	27.63443705
2876	27.63380615
2877	27.63311535
2878	27.63255401
2879	27.63188417
2880	27.63122624
2881	27.63051264
2882	27.62978464
2883	27.62901523
2884	27.62502512
2885	27.62413995
2886	27.62347706
2887	27.6229033
2888	27.62216376
2889	27.62144064
2890	27.61989422
2891	27.61784864
2892	27.61729338
2893	27.61526377
2894	27.61491751
2895	27.61432277
2896	27.61360923
2897	27.6115951
2898	27.60919389
2899	27.60851304
2900	27.60778389
2901	27.60719649
2902	27.60646352
2903	27.60592528
2904	27.60518371
2905	27.60446072
2906	27.60351986
2907	27.60228695
2908	27.60041662
2909	27.59804332
2910	27.59744125
2911	27.59590436
2912	27.59416471
2913	27.59361354
2914	27.59276929
2915	27.592081
2916	27.59136776
2917	27.59067738
2918	27.58994997
2919	27.58836109
2920	27.58781338
2921	27.58612521
2922	27.58581164
2923	27.58507867
2924	27.58449734
2925	27.58391839
2926	27.5824003
2927	27.5809036
2928	27.57998029
2929	27.57915854
2930	27.57858028
2931	27.57805878
2932	27.57726034
2933	27.5766303
2934	27.57608846
2935	27.57574244
2936	27.57520519
2937	27.57448702
2938	27.5737949
2939	27.57316179
2940	27.57246279
2941	27.57182414
2942	27.57125816
2943	27.57056758
2944	27.56899731
2945	27.56751984
2946	27.56700456
2947	27.56635623
2948	27.56578443
2949	27.56524864
2950	27.56266385
2951	27.56206219
2952	27.5614626
2953	27.56093038
2954	27.55859098
2955	27.55739768
2956	27.5567611
2957	27.55610742
2958	27.55557867
2959	27.55484108
2960	27.55229557
2961	27.54837908
2962	27.54768519
2963	27.5470532
2964	27.54624314
2965	27.54498535
2966	27.54438683
2967	27.54052454
2968	27.53671816
2969	27.53599762
2970	27.53534592
2971	27.53383864
2972	27.53347401
2973	27.53284911
2974	27.53232419
2975	27.53152622
2976	27.53004345
2977	27.52938181
2978	27.52867705
2979	27.52727953
2980	27.52352587
2981	27.52295949
2982	27.52180972
2983	27.52123371
2984	27.52076752
2985	27.52007885
2986	27.51946306
2987	27.51882309
2988	27.51806082
2989	27.51745382
2990	27.51674285
2991	27.51527171
2992	27.51459995
2993	27.51405437
2994	27.51365334
2995	27.51321054
2996	27.51275681
2997	27.51219827
2998	27.51142791
2999	27.51069297
3000	27.51014359
3001	27.5094754
3002	27.50889072
3003	27.50812615
3004	27.50729279
3005	27.50661447
3006	27.50621755
3007	27.50561991
3008	27.50500053
3009	27.50441851
3010	27.50396158
3011	27.50367328
3012	27.50298377
3013	27.50256866
3014	27.50198081
3015	27.50129142
3016	27.50077202
3017	27.50025303
3018	27.49957042
3019	27.49920646
3020	27.49884393
3021	27.49512619
3022	27.49393113
3023	27.49331942
3024	27.49276541
3025	27.49209221
3026	27.48999796
3027	27.48928219
3028	27.488707
3029	27.48825569
3030	27.48754251
3031	27.4860796
3032	27.48518538
3033	27.48465433
3034	27.48361644
3035	27.48166596
3036	27.48115065
3037	27.48063607
3038	27.48001446
3039	27.47935015
3040	27.47900732
3041	27.47837451
3042	27.47806577
3043	27.47440999
3044	27.47403332
3045	27.47352101
3046	27.4728661
3047	27.47233533
3048	27.47169206
3049	27.4713508
3050	27.47082682
3051	27.46937073
3052	27.46869494
3053	27.46805794
3054	27.46763418
3055	27.46715028
3056	27.46660809
3057	27.46607552
3058	27.46571743
3059	27.46509313
3060	27.46435286
3061	27.46384221
3062	27.46325018
3063	27.46251417
3064	27.46107938
3065	27.46046661
3066	27.45980822
3067	27.45911661
3068	27.45873323
3069	27.45823827
3070	27.45769752
3071	27.45714701
3072	27.45610054
3073	27.45565846
3074	27.45513674
3075	27.45460152
3076	27.4538769
3077	27.45327707
3078	27.45272017
3079	27.45210888
3080	27.4515541
3081	27.4504336
3082	27.44973849
3083	27.44920701
3084	27.44858667
3085	27.44820695
3086	27.4468388
3087	27.44634068
3088	27.44579845
3089	27.44537853
3090	27.44475429
3091	27.44419905
3092	27.44367487
3093	27.44323175
3094	27.44258632
3095	27.44203174
3096	27.44134818
3097	27.44058557
3098	27.43922734
3099	27.43871902
3100	27.43733854
3101	27.43677423
3102	27.43613452
3103	27.4346486
3104	27.43408729
3105	27.43298926
3106	27.43265243
3107	27.43198957
3108	27.43139397
3109	27.43101977
3110	27.43052169
3111	27.4296499
3112	27.42906043
3113	27.42852167
3114	27.42787599
3115	27.42678764
3116	27.42603638
3117	27.42541197
3118	27.42483945
3119	27.42424599
3120	27.4235081
3121	27.42290565
3122	27.42251138
3123	27.42185667
3124	27.42118978
3125	27.42069438
3126	27.42026074
3127	27.41971735
3128	27.41910268
3129	27.4184759
3130	27.417908
3131	27.41745342
3132	27.41711899
3133	27.41672615
3134	27.41618726
3135	27.41558678
3136	27.41411839
3137	27.41350297
3138	27.41297115
3139	27.41254311
3140	27.41172012
3141	27.41085858
3142	27.41049483
3143	27.41004504
3144	27.40948123
3145	27.40898304
3146	27.40845751
3147	27.40781737
3148	27.40745072
3149	27.40691472
3150	27.40630783
3151	27.40574456
3152	27.40512178
3153	27.40468315
3154	27.40410556
3155	27.40353181
3156	27.40314929
3157	27.40207995
3158	27.40092904
3159	27.40054495
3160	27.39909351
3161	27.39851367
3162	27.39809032
3163	27.3974542
3164	27.39695773
3165	27.39662687
3166	27.39610449
3167	27.39537896
3168	27.395017
3169	27.39425763
3170	27.39384645
3171	27.39335595
3172	27.39272752
3173	27.39230881
3174	27.39134112
3175	27.39072816
3176	27.39036988
3177	27.38986496
3178	27.38936312
3179	27.38865923
3180	27.38815173
3181	27.38588658
3182	27.3853116
3183	27.38475659
3184	27.3842455
3185	27.3835534
3186	27.38295608
3187	27.38237968
3188	27.38203122
3189	27.38152485
3190	27.38096174
3191	27.38054803
3192	27.38022198
3193	27.37967372
3194	27.37905697
3195	27.37847847
3196	27.37797593
3197	27.37731977
3198	27.37679871
3199	27.37624429
3200	27.37557759
3201	27.37501224
3202	27.37451003
3203	27.37404561
3204	27.37339989
3205	27.37277653
3206	27.37180236
3207	27.37114513
3208	27.37070833
3209	27.37021131
3210	27.3698595
3211	27.36947465
3212	27.36885147
3213	27.36825039
3214	27.36465188
3215	27.36418229
3216	27.36369977
3217	27.3612801
3218	27.36077351
3219	27.36040072
3220	27.35981032
3221	27.35944438
3222	27.35887946
